Order No,Product Name,Retail Price,Order Quantity,Sub Total,Expected Sub Total,Difference,Passes Audit
5133-1,Cando PC940 Copier,$449.99,9.0,$128.52,$4049.91,$-3921.39,False
5133-1,Wirebound Voice Message Log Book,$4.76,1.0,$128.52,$4.76,$123.76,False
5133-1,Wirebound Voice Message Log Book,$4.76,17.0,$128.52,$80.92,$47.60,False
5134-1,UGen Ultra Professional Cordless Optical Suite,$300.97,23.0,$300.97,$6922.31,$-6621.34,False
5134-1,Artisan 419 Labels,$3.08,8.0,$23.04,$24.64,$-1.60,False
5134-1,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",$136.98,47.0,$360.33,$6438.06,$-6077.73,False
5135-1,Apex Straight Scissors,$12.98,47.0,$239.00,$610.06,$-371.06,False
5135-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,50.0,$255.25,$365.00,$-109.75,False
5136-1,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",$27.18,5.0,"$1,204.54",$135.90,$1068.64,False
5136-2,Steady Liquid Accent Tank-Style Highlighters,$2.84,32.0,$25.20,$90.88,$-65.68,False
5137-1,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",$27.18,36.0,"$1,305.29",$978.48,$326.81,False
5138-1,Smiths Metal Binder Clips,$2.62,35.0,$89.08,$91.70,$-2.62,False
5138-1,Smiths General Use 3-Ring Binders,$1.88,34.0,$105.64,$63.92,$41.72,False
5138-1,Artisan 479 Labels,$2.61,25.0,$111.20,$65.25,$45.95,False
5138-1,Steady Major Accent Highlighters,$7.08,50.0,$265.08,$354.00,$-88.92,False
5139-1,Apex Preferred Stainless Steel Scissors,$5.68,29.0,$263.90,$164.72,$99.18,False
5139-1,Artisan 474 Labels,$2.88,14.0,$114.64,$40.32,$74.32,False
5139-1,Binder Posts,$5.74,23.0,$43.38,$132.02,$-88.64,False
5140-1,3Max Organizer Strips,$5.40,9.0,$135.00,$48.60,$86.40,False
5140-1,Aluminum Document Frame,$12.22,3.0,$249.76,$36.66,$213.10,False
5140-1,3Max Organizer Strips,$5.40,39.0,$135.00,$210.60,$-75.60,False
5140-1,3Max Organizer Strips,$5.40,8.0,$135.00,$43.20,$91.80,False
5141-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,44.0,$138.54,$1608.20,$-1469.66,False
5142-1,Binding Machine Supplies,$29.17,25.0,$359.64,$729.25,$-369.61,False
5142-1,PastelOcean Color Pencil Set,$19.84,40.0,$515.84,$793.60,$-277.76,False
5142-1,Feluor Cordless Navigator Duo,$80.98,50.0,$515.84,$4049.00,$-3533.16,False
5142-1,Laser DVD-RAM discs,$35.41,37.0,$515.84,$1310.17,$-794.33,False
5143-1,Alto 3-Hole Punch,$4.38,26.0,$222.74,$113.88,$108.86,False
5143-1,Emerson C82 Color Inkjet Printer,$119.99,24.0,"$2,499.96",$2879.76,$-379.80,False
5144-1,Smiths Gold Paper Clips,$2.98,32.0,$8.94,$95.36,$-86.42,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,24.0,$8.94,$45.12,$-36.18,False
5144-1,Bagged Rubber Bands,$1.26,38.0,$8.94,$47.88,$-38.94,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,22.0,$8.94,$41.36,$-32.42,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,17.0,$8.94,$31.96,$-23.02,False
5144-1,Smiths Gold Paper Clips,$2.98,9.0,$8.94,$26.82,$-17.88,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,26.0,$8.94,$48.88,$-39.94,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,24.0,$8.94,$45.12,$-36.18,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,42.0,$8.94,$78.96,$-70.02,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,23.0,$8.94,$43.24,$-34.30,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,24.0,$8.94,$45.12,$-36.18,False
5144-1,Artisan 481 Labels,$3.08,21.0,$157.00,$64.68,$92.32,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,50.0,$8.94,$94.00,$-85.06,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,26.0,$8.94,$48.88,$-39.94,False
5144-1,Smiths General Use 3-Ring Binders,$1.88,41.0,$8.94,$77.08,$-68.14,False
5145-1,Artisan Legal 4-Ring Binder,$20.98,46.0,$53.52,$965.08,$-911.56,False
5145-1,Alto Memo Cubes,$5.18,42.0,$5.18,$217.56,$-212.38,False
5145-1,1726 Digital Answering Machine,$20.99,9.0,$358.08,$188.91,$169.17,False
5145-2,Artisan Hanging File Binders,$5.98,45.0,$23.36,$269.10,$-245.74,False
5146-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,39.0,$359.64,$424.71,$-65.07,False
5146-1,Cando S750 Color Inkjet Printer,$120.97,21.0,"$2,499.78",$2540.37,$-40.59,False
5148-1,12 Colored Short Pencils,$2.60,7.0,$197.80,$18.20,$179.60,False
5148-1,Economy Binders,$2.08,25.0,$91.52,$52.00,$39.52,False
5148-1,TechSavi Cordless Elite Duo,$100.98,44.0,"$2,879.76",$4443.12,$-1563.36,False
5148-1,Lesan Ultra Professional Cordless Optical Suite,$300.97,30.0,$91.52,$9029.10,$-8937.58,False
5148-1,Binder Posts,$5.74,39.0,$134.04,$223.86,$-89.82,False
5148-1,Binding Machine Supplies,$29.17,20.0,$75.44,$583.40,$-507.96,False
5148-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,40.0,$230.62,$895.20,$-664.58,False
5149-1,Beekin 105-Key Black Keyboard,$19.98,21.0,$378.50,$419.58,$-41.08,False
5149-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,41.0,$304.96,$299.30,$5.66,False
5150-1,HFX 6S Scientific Calcul Plament Drawer Pagem-Pafer Pockets,$3.58,18.0,$636.51,$64.44,$572.07,False
5150-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,39.0,$243.98,$284.70,$-40.72,False
5150-1,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,39.0,$135.00,$166.14,$-31.14,False
5152-1,Artisan 481 Labels,$3.08,10.0,$156.00,$30.80,$125.20,False
5152-1,Smiths Metal Binder Clips,$2.62,34.0,$69.30,$89.08,$-19.78,False
5152-1,12 Colored Short Pencils,$2.60,50.0,$49.76,$130.00,$-80.24,False
5152-1,Beekin 105-Key Black Keyboard,$19.98,8.0,$379.62,$159.84,$219.78,False
5152-1,Smiths SlimLine Pencil Sharpener,$11.97,6.0,$259.34,$71.82,$187.52,False
5152-1,Beekin 105-Key Black Keyboard,$19.98,46.0,$379.62,$919.08,$-539.46,False
5153-1,1726 Digital Answering Machine,$20.99,33.0,$630.64,$692.67,$-62.03,False
5154-1,Artisan 479 Labels,$2.61,32.0,$27.12,$83.52,$-56.40,False
5154-1,"Laser Neon Mac Format Diskettes, 10/Pack",$8.12,13.0,$259.84,$105.56,$154.28,False
5154-1,Brown Kraft Recycled Envelopes,$16.98,18.0,$89.30,$305.64,$-216.34,False
5154-1,Artisan 474 Labels,$2.88,13.0,$50.40,$37.44,$12.96,False
5155-1,Deluxe Rollaway Locking File with Drawer,$415.88,42.0,$305.62,$17466.96,$-17161.34,False
5155-1,Artisan 474 Labels,$2.88,11.0,$86.30,$31.68,$54.62,False
5155-1,Xit Blank Computer Paper,$19.98,22.0,$960.10,$439.56,$520.54,False
5156-1,Self-Adhesive Removable Labels,$3.15,42.0,$76.24,$132.30,$-56.06,False
5156-1,Smiths Metal Binder Clips,$2.62,22.0,$56.02,$57.64,$-1.62,False
5156-1,Brown Kraft Recycled Envelopes,$16.98,23.0,$53.92,$390.54,$-336.62,False
5156-1,Economy Binders,$2.08,22.0,$35.70,$45.76,$-10.06,False
5156-1,"24 Capacity Maxi Data Binder Racks, Pearl",$210.55,4.0,$880.59,$842.20,$38.39,False
5157-1,Smiths Metal Binder Clips,$2.62,10.0,$56.02,$26.20,$29.82,False
5158-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,28.0,"$2,652.35",$973.28,$1679.07,False
5158-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,8.0,$197.80,$292.40,$-94.60,False
5158-1,Steady Major Accent Highlighters,$7.08,40.0,$255.72,$283.20,$-27.48,False
5158-1,Smiths Metal Binder Clips,$2.62,30.0,$65.00,$78.60,$-13.60,False
5159-1,Smiths Metal Binder Clips,$2.62,50.0,$55.02,$131.00,$-75.98,False
5159-1,Colored Envelopes,$3.69,18.0,$56.22,$66.42,$-10.20,False
5159-1,Artisan Reinforcements for Hole-Punch Pages,$1.98,18.0,$29.92,$35.64,$-5.72,False
5159-1,Artisan Poly Binder Pockets,$3.58,20.0,$152.40,$71.60,$80.80,False
5159-1,Artisan Poly Binder Pockets,$3.58,34.0,$247.30,$121.72,$125.58,False
5159-1,Alto 3-Hole Punch,$4.38,32.0,$83.12,$140.16,$-57.04,False
5159-1,Smiths Metal Binder Clips,$2.62,2.0,$55.02,$5.24,$49.78,False
5159-1,"""Addiss Metal Binder Clips",$2.62,12.0,$65.80,$31.44,$34.36,False
5160-1,1726 Digital Answering Machine,$20.99,8.0,$850.59,$167.92,$682.67,False
5160-1,Smiths SlimLine Pencil Sharpener,$11.97,50.0,$530.20,$598.50,$-68.30,False
5160-1,Cando PC940 Copier,$449.99,2.0,"$7,019.02",$899.98,$6119.04,False
5163-1,Binder Clips by OIC,$1.48,37.0,$5.20,$54.76,$-49.56,False
5163-1,UGen Ultra Cordless Optical Suite,$100.97,39.0,"$3,039.81",$3937.83,$-898.02,False
5163-1,Smiths Metal Binder Clips,$2.62,5.0,$82.12,$13.10,$69.02,False
5163-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,37.0,"$1,006.32",$1329.78,$-323.46,False
5163-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,47.0,"$1,006.32",$1689.18,$-682.86,False
5163-1,Beekin 105-Key Black Keyboard,$19.98,12.0,$191.36,$239.76,$-48.40,False
5163-1,TechSavi Cordless Keyboard,$15.98,23.0,"$1,141.72",$367.54,$774.18,False
5163-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,22.0,"$1,006.32",$790.68,$215.64,False
5165-1,EcoTones Memo Sheets,$4.00,27.0,$531.76,$108.00,$423.76,False
5165-1,Artisan Non-Stick Binders,$4.49,32.0,$49.39,$143.68,$-94.29,False
5165-1,Artisan 479 Labels,$2.61,34.0,$49.39,$88.74,$-39.35,False
5165-1,Smiths Metal Binder Clips,$2.62,36.0,$110.76,$94.32,$16.44,False
5165-1,Artisan 48 Labels,$6.30,6.0,$49.39,$37.80,$11.59,False
5165-1,1726 Digital Answering Machine,$20.99,4.0,$899.42,$83.96,$815.46,False
5165-1,1726 Digital Answering Machine,$20.99,33.0,$436.78,$692.67,$-255.89,False
5165-1,Artisan 479 Labels,$2.61,4.0,$49.34,$10.44,$38.90,False
5166-1,12 Colored Short Pencils,$2.60,35.0,$5.30,$91.00,$-85.70,False
5166-1,Economy Rollaway Files,$165.20,3.0,$89.90,$495.60,$-405.70,False
5166-1,1726 Digital Answering Machine,$20.99,44.0,$35.40,$923.56,$-888.16,False
5166-1,Artisan 481 Labels,$3.08,21.0,$154.98,$64.68,$90.30,False
5166-1,Smiths Colored Interoffice Envelopes,$30.98,29.0,$430.38,$898.42,$-468.04,False
5167-1,Laser DVD-RAM discs,$35.41,8.0,$5.33,$283.28,$-277.95,False
5168-1,Smiths Pushpins,$1.88,7.0,$129.40,$13.16,$116.24,False
5168-1,Cando PC940 Copier,$449.99,4.0,"$1,494.68",$1799.96,$-305.28,False
5168-1,Fluorescent Highlighters by DrawIt,$3.98,9.0,$129.40,$35.82,$93.58,False
5168-2,"DrawIt Colored Pencils, 48-Color Set",$36.55,14.0,$431.38,$511.70,$-80.32,False
5168-2,Smiths Metal Binder Clips,$2.62,13.0,$129.40,$34.06,$95.34,False
5171-1,Bagged Rubber Bands,$1.26,35.0,$12.60,$44.10,$-31.50,False
5171-1,Wirebound Voice Message Log Book,$4.76,48.0,$61.84,$228.48,$-166.64,False
5171-1,Bagged Rubber Bands,$1.26,11.0,$12.60,$13.86,$-1.26,False
5171-1,Bagged Rubber Bands,$1.26,38.0,$12.60,$47.88,$-35.28,False
5171-1,"24 Capacity Maxi Data Binder Racks, Pearl",$216.93,25.0,$699.30,$5423.25,$-4723.95,False
5171-1,Bagged Rubber Bands,$1.26,36.0,$12.60,$45.36,$-32.76,False
5171-1,Bagged Rubber Bands,$1.26,30.0,$12.60,$37.80,$-25.20,False
5171-1,Bagged Rubber Bands,$1.26,9.0,$12.60,$11.34,$1.26,False
5172-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,12.0,$229.40,$268.56,$-39.16,False
5172-1,Artisan 48 Labels,$6.30,43.0,$119.16,$270.90,$-151.74,False
5173-1,Wirebound Voice Message Log Book,$4.76,36.0,$61.88,$171.36,$-109.48,False
5173-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,27.0,$414.48,$970.38,$-555.90,False
5174-1,Lumi Crayons,$9.85,2.0,$291.60,$19.70,$271.90,False
5174-1,Artisan 48 Labels,$6.30,27.0,$357.92,$170.10,$187.82,False
5175-1,Artisan Round Ring Poly Binders,$2.84,44.0,$85.60,$124.96,$-39.36,False
5175-1,Smiths General Use 3-Ring Binders,$1.88,38.0,$81.45,$71.44,$10.01,False
5175-1,Artisan Binder Labels,$3.89,35.0,$83.52,$136.15,$-52.63,False
5175-1,Artisan Legal 4-Ring Binder,$20.98,8.0,$427.75,$167.84,$259.91,False
5175-1,Artisan Poly Binder Pockets,$3.58,16.0,$127.12,$57.28,$69.84,False
5177-1,Artisan Arch Ring Binders,$58.10,44.0,$197.80,$2556.40,$-2358.60,False
5177-1,Artisan Printable Repositionable Plastic Tabs,$8.60,50.0,$197.80,$430.00,$-232.20,False
5178-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,45.0,$420.80,$1007.10,$-586.30,False
5178-1,Apex Straight Scissors,$12.98,8.0,$279.40,$103.84,$175.56,False
5178-1,Cando PC940 Copier,$449.99,40.0,$960.30,$17999.60,$-17039.30,False
5178-1,Apex Elite Stainless Steel Scissors,$8.34,39.0,$136.02,$325.26,$-189.24,False
5178-1,Cando PC940 Copier,$449.99,30.0,"$5,999.80",$13499.70,$-7499.90,False
5178-1,Artisan Heavy-Duty EZD  Binder With Locking Rings,$5.58,35.0,$224.80,$195.30,$29.50,False
5179-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,29.0,$52.42,$236.06,$-183.64,False
5179-1,Artisan Durable Poly Binders,$5.53,7.0,$129.12,$38.71,$90.41,False
5180-1,Economy Binders,$2.08,23.0,$22.88,$47.84,$-24.96,False
5180-1,Economy Binders,$2.08,8.0,$22.88,$16.64,$6.24,False
5180-1,1726 Digital Answering Machine,$20.99,8.0,$649.30,$167.92,$481.38,False
5180-1,Economy Binders,$2.08,39.0,$23.65,$81.12,$-57.47,False
5180-1,Artisan Printable Repositionable Plastic Tabs,$8.60,23.0,$258.34,$197.80,$60.54,False
5181-1,TechSavi Internet Navigator Keyboard,$30.98,44.0,$898.42,$1363.12,$-464.70,False
5181-1,TechSavi Access Keyboard,$15.98,15.0,$862.21,$239.70,$622.51,False
5181-1,Economy Binders,$2.08,13.0,$29.20,$27.04,$2.16,False
5181-1,Artisan 481 Labels,$3.08,37.0,$25.25,$113.96,$-88.71,False
5181-1,TechSavi Internet Navigator Keyboard,$30.98,49.0,$936.22,$1518.02,$-581.80,False
5181-1,TechSavi Internet Navigator Keyboard,$30.98,30.0,$898.42,$929.40,$-30.98,False
5181-1,Smiths Pushpins,$1.88,14.0,$205.36,$26.32,$179.04,False
5183-1,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,40.0,$64.24,$233.60,$-169.36,False
5183-1,Artisan Peinders,$5.98,26.0,$402.93,$155.48,$247.45,False
5184-1,UGen Ultra Cordless Optical Suite,$100.97,42.0,"$24,599.59",$4240.74,$20358.85,False
5184-1,Smiths SlimLine Pencil Sharpener,$11.97,14.0,$359.92,$167.58,$192.34,False
5185-1,Artisan Hole Reinforcements,$6.23,9.0,$83.82,$56.07,$27.75,False
5185-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,21.0,$337.76,$767.55,$-429.79,False
5185-1,Binder Posts,$5.74,29.0,$223.24,$166.46,$56.78,False
5185-1,Artisan 48 Labels,$6.30,39.0,$259.34,$245.70,$13.64,False
5185-1,Artisan Hanging File Binders,$5.98,6.0,$83.72,$35.88,$47.84,False
5185-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,21.0,$544.10,$469.98,$74.12,False
5185-1,Artisan Legal 4-Ring Binder,$20.98,32.0,$335.76,$671.36,$-335.60,False
5185-2,Binder Clips by OIC,$1.48,30.0,$88.06,$44.40,$43.66,False
5186-1,UGen Ultra Cordless Optical Suite,$100.97,12.0,"$1,653.82",$1211.64,$442.18,False
5186-1,UGen Ultra Cordless Optical Suite,$100.97,42.0,"$3,351.24",$4240.74,$-889.50,False
5187-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,8.0,$52.10,$237.92,$-185.82,False
5188-1,Binder Posts,$5.74,21.0,$241.34,$120.54,$120.80,False
5188-1,DrawIt Colored Pencils,$9.11,6.0,$639.30,$54.66,$584.64,False
5188-1,Binder Posts,$5.74,46.0,$263.90,$264.04,$-0.14,False
5189-1,EcoTones Memo Sheets,$4.00,30.0,$24.60,$120.00,$-95.40,False
5190-1,Binder Clips by OIC,$1.48,35.0,$53.36,$51.80,$1.56,False
5191-1,Binder Posts,$5.74,42.0,$475.58,$241.08,$234.50,False
5193-1,TechSavi Internet Navigator Keyboard,$30.98,30.0,$462.02,$929.40,$-467.38,False
5193-1,Self-Adhesive Ring Binder Labels,$3.52,12.0,$86.00,$42.24,$43.76,False
5193-1,Artisan Binder Labels,$3.89,24.0,$8.94,$93.36,$-84.42,False
5193-1,Binder Posts,$5.74,8.0,$348.00,$45.92,$302.08,False
5193-1,Apex Box Cutter Scissors,$10.23,45.0,$269.34,$460.35,$-191.01,False
5194-1,Emerson C82 Color Inkjet Printer,$119.99,30.0,"$2,879.76",$3599.70,$-719.94,False
5194-1,Artisan 474 Labels,$2.88,46.0,$23.96,$132.48,$-108.52,False
5194-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,16.0,$369.20,$116.80,$252.40,False
5194-1,Emerson C82 Color Inkjet Printer,$119.99,48.0,"$2,879.76",$5759.52,$-2879.76,False
5195-1,Artisan 479 Labels,$2.61,36.0,$53.92,$93.96,$-40.04,False
5195-2,Beekin 105-Key Black Keyboard,$19.98,35.0,$859.14,$699.30,$159.84,False
5196-1,Smiths Metal Binder Clips,$2.62,47.0,$55.02,$123.14,$-68.12,False
5196-1,Pizazz Drawing Pencil Set,$2.78,1.0,$33.82,$2.78,$31.04,False
5196-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,8.0,$309.90,$278.08,$31.82,False
5197-1,TechSavi Access Keyboard,$15.98,24.0,$191.52,$383.52,$-192.00,False
5197-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,31.0,$986.06,$337.59,$648.47,False
5198-1,Self-Adhesive Ring Binder Labels,$3.52,11.0,$53.32,$38.72,$14.60,False
5198-1,Colored Envelopes,$3.69,37.0,$84.08,$136.53,$-52.45,False
5198-1,Artisan 474 Labels,$2.88,8.0,$63.62,$23.04,$40.58,False
5198-1,Apex Preferred Stainless Steel Scissors,$5.68,34.0,$304.96,$193.12,$111.84,False
5198-1,Artisan Non-Stick Binders,$4.49,30.0,$574.12,$134.70,$439.42,False
5198-1,Artisan 479 Labels,$2.61,42.0,$106.58,$109.62,$-3.04,False
5198-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,35.0,$908.82,$783.30,$125.52,False
5198-1,Pizazz Drawing Pencil Set,$2.78,37.0,$111.20,$102.86,$8.34,False
5198-1,Artisan 487 Labels,$3.69,30.0,$215.40,$110.70,$104.70,False
5198-1,Apex Preferred Stainless Steel Scissors,$5.68,32.0,$259.60,$181.76,$77.84,False
5199-1,Artisan 48 Labels,$6.30,21.0,$154.98,$132.30,$22.68,False
5199-1,Pizazz Drawing Pencil Set,$2.78,21.0,$62.92,$58.38,$4.54,False
5200-1,Emerson Stylus 1520 Color Inkjet Printer,$500.97,39.0,"$27,799.52",$19537.83,$8261.69,False
5200-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,33.0,$472.73,$738.54,$-265.81,False
5200-1,Apex Straight Scissors,$12.98,49.0,$960.92,$636.02,$324.90,False
5200-1,Alto Perma 3000 Stacking Storage Drawers,$29.74,21.0,$500.22,$624.54,$-124.32,False
5201-1,Smiths Standard Envelopes,$5.68,27.0,$79.90,$153.36,$-73.46,False
5201-1,Unpadded Memo Slips,$3.98,39.0,$51.72,$155.22,$-103.50,False
5201-1,Barrel Sharpener,$3.57,25.0,$82.11,$89.25,$-7.14,False
5201-1,Barrel Sharpener,$3.57,8.0,$82.11,$28.56,$53.55,False
5202-1,Emerson Stylus 1520 Color Inkjet Printer,$500.97,31.0,"$28,799.52",$15530.07,$13269.45,False
5202-1,Artisan 478 Labels,$4.91,19.0,$16.20,$93.29,$-77.09,False
5202-1,Economy Rollaway Files,$165.20,42.0,"$1,363.12",$6938.40,$-5575.28,False
5202-1,Artisan 474 Labels,$2.88,14.0,$89.44,$40.32,$49.12,False
5202-1,Apex Straight Scissors,$12.98,33.0,$163.62,$428.34,$-264.72,False
5202-1,Fluorescent Highlighters by DrawIt,$3.98,3.0,$26.60,$11.94,$14.66,False
5202-1,Artisan 487 Labels,$3.69,10.0,$139.86,$36.90,$102.96,False
5202-1,TechSavi Internet Navigator Keyboard,$30.98,4.0,"$1,363.12",$123.92,$1239.20,False
5203-1,Artisan 481 Labels,$3.08,33.0,$23.08,$101.64,$-78.56,False
5204-1,Artisan 474 Labels,$2.88,2.0,$25.80,$5.76,$20.04,False
5204-1,Artisan 479 Labels,$2.61,23.0,$23.98,$60.03,$-36.05,False
5204-1,Smiths Standard Envelopes,$5.68,42.0,$236.60,$238.56,$-1.96,False
5205-1,Artisan Reinforcements for Hole-Punch Pages,$1.98,42.0,$80.96,$83.16,$-2.20,False
5205-1,Artisan 48 Labels,$6.30,37.0,$239.50,$233.10,$6.40,False
5206-1,Cando PC940 Copier,$449.99,50.0,"$19,999.50",$22499.50,$-2500.00,False
5206-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,27.0,$264.68,$197.10,$67.58,False
5206-1,Smiths Metal Binder Clips,$2.62,38.0,$53.40,$99.56,$-46.16,False
5206-1,Cando PC940 Copier,$449.99,43.0,"$13,049.75",$19349.57,$-6299.82,False
5206-1,"Creator Anti Dust Chalk, 12/Pack",$1.82,26.0,$48.23,$47.32,$0.91,False
5206-1,Cando PC940 Copier,$449.99,19.0,"$17,599.60",$8549.81,$9049.79,False
5207-1,Colored Envelopes,$3.69,35.0,$140.60,$129.15,$11.45,False
5207-1,Artisan Printable Repositionable Plastic Tabs,$8.60,9.0,$514.88,$77.40,$437.48,False
5208-1,Artisan 487 Labels,$3.69,41.0,$253.46,$151.29,$102.17,False
5208-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,6.0,$285.60,$43.80,$241.80,False
5208-1,OIC Thumb-Tacks,$1.14,44.0,$22.92,$50.16,$-27.24,False
5208-1,Smiths Bulk Pack Metal Binder Clips,$6.08,23.0,$239.84,$139.84,$100.00,False
5209-1,Artisan 481 Labels,$3.08,7.0,$16.29,$21.56,$-5.27,False
5209-1,Binder Clips by OIC,$1.48,30.0,$28.12,$44.40,$-16.28,False
5209-1,Binder Clips by OIC,$1.48,42.0,$23.16,$62.16,$-39.00,False
5209-1,"Alto Parchment Paper, Assorted Colors",$7.28,30.0,$165.32,$218.40,$-53.08,False
5211-1,Multimedia Mailers,$162.93,39.0,"$6,132.40",$6354.27,$-221.87,False
5211-1,Alto Memo Cubes,$5.18,41.0,$123.20,$212.38,$-89.18,False
5211-1,Alto Memo Cubes,$5.18,21.0,$45.94,$108.78,$-62.84,False
5212-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,18.0,$575.56,$535.32,$40.24,False
5212-1,Smiths General Use 3-Ring Binders,$1.88,25.0,$59.70,$47.00,$12.70,False
5212-1,TechSavi Internet Navigator Keyboard,$30.98,48.0,$329.96,$1487.04,$-1157.08,False
5212-1,Binder Posts,$5.74,13.0,$73.70,$74.62,$-0.92,False
5212-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,29.0,$59.96,$82.36,$-22.40,False
5213-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,39.0,$36.92,$110.76,$-73.84,False
5213-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,1.0,$37.92,$2.84,$35.08,False
5213-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,24.0,$36.92,$68.16,$-31.24,False
5213-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,43.0,$36.92,$122.12,$-85.20,False
5214-1,Artisan 479 Labels,$2.61,42.0,$20.60,$109.62,$-89.02,False
5214-1,EcoTones Memo Sheets,$4.00,8.0,$164.00,$32.00,$132.00,False
5215-1,Multimedia Mailers,$162.93,35.0,"$5,493.96",$5702.55,$-208.59,False
5215-1,Xit Blank Computer Paper,$19.98,10.0,$471.48,$199.80,$271.68,False
5215-1,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,45.0,$347.72,$191.70,$156.02,False
5215-1,TypeRight Side-Opening Peel & Seel Expanding Envelopes,$90.48,34.0,"$5,494.58",$3076.32,$2418.26,False
5216-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,46.0,$28.92,$130.64,$-101.72,False
5216-1,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$3.26,29.0,$21.92,$94.54,$-72.62,False
5216-1,Apex Elite Stainless Steel Scissors,$8.34,40.0,$156.00,$333.60,$-177.60,False
5216-1,Artisan 48 Labels,$6.30,29.0,$136.69,$182.70,$-46.01,False
5216-1,Smiths Metal Binder Clips,$2.62,47.0,$56.92,$123.14,$-66.22,False
5216-1,Steady Liquid Accent Highlighters,$6.68,30.0,$33.40,$200.40,$-167.00,False
5218-1,Smiths Metal Binder Clips,$2.62,15.0,$85.36,$39.30,$46.06,False
5218-1,Artisan 479 Labels,$2.61,45.0,$182.83,$117.45,$65.38,False
5218-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,34.0,$161.90,$370.26,$-208.36,False
5218-1,Economy Rollaway Files,$165.20,41.0,"$3,799.60",$6773.20,$-2973.60,False
5218-1,Economy Rollaway Files,$165.20,3.0,"$3,799.60",$495.60,$3304.00,False
5218-1,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",$136.98,28.0,$396.50,$3835.44,$-3438.94,False
5219-1,Cando PC940 Copier,$449.99,8.0,$338.56,$3599.92,$-3261.36,False
